Incident;PERIL;SUBURB;ITEM_TYPE;VEHICLE_MAKE;VEHICLE_MODEL;VEHICLE_YEAR;INCIDENT_DATE_TIME;CLAIM_AMOUNT;ITEM_CATEGORY;ITEM_PERIL_DESCR;FLAG_INCOMPLETE_VEHICLE_DETAILS;FLAG_NEGATIVE_CLAIM;FLAG_ZERO_CLAIM
INC-8671;Theft;BRYANSTON;Contents;;;;2023-05-08 7:30:00;1807;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8672;Theft;RIVIERA;Contents;;;;2023-05-08 7:00:00;8134,07;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8673;Theft;UNKNOWN;Vehicle;OPEL;CORSA 1.4 SPORT 3Dr-2007-2009;2007;2023-05-08 0:36:00;27462,42;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8674;Theft;RAMSGATE;Contents;;;;2023-05-08 0:00:00;6137;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8675;Armed Robbery;LYNNWOOD;Contents;;;;2023-05-07 20:19:00;0;Home contents - Theft;Armed Robbery;FALSE;FALSE;TRUE
INC-8676;Hijack;AUREUS;Vehicle;AUDI;A4 1.8T S MULTITRONIC-2012-2016;2013;2023-05-07 19:49:00;147478,29;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-8677;Theft;MALVERN;Contents;;;;2023-05-07 18:30:00;225836,58;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8678;Theft;UNKNOWN;Vehicle;BMW;520d M SPORT A/T (G30)-2017-2020;2018;2023-05-07 17:17:00;11025,23;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8679;Theft;MID-ENNERDALE;Vehicle;VOLKSWAGEN;T-CROSS 1.5 TSI R-LINE DSG-2020-;2020;2023-05-07 16:00:00;5659,41;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8680;Theft;HATFIELD;Vehicle;TOYOTA;PRADO VX 3.0D A/T-2017-2020;2018;2023-05-07 15:29:00;183791,24;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8681;Theft;BENDOR;Vehicle;TOYOTA;FORTUNER 2.8GD-6 R/B A/T-2016-2020;2019;2023-05-07 12:00:00;19349,98;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8682;Theft;BANTRY BAY;Contents;;;;2023-05-07 11:11:00;14799;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8683;Theft;GEORGE;Contents;;;;2023-05-07 10:30:08;42863,95;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8684;Theft;LINGELIHLE;Contents;;;;2023-05-07 6:14:00;29142;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8685;Theft;RAVENSWOOD;Contents;;;;2023-05-07 4:00:00;61899;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8686;Theft;KWA NOBUHLE 2;Vehicle;VOLVO;V50 T5 A/T-2004-2007;2004;2023-05-07 4:00:00;31714,04;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8687;Theft;WENTWORTH;Vehicle;TOYOTA;ETIOS 1.5 Xs/SPRINT 5Dr-2012-2022;2017;2023-05-06 23:50:00;78912,35;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8688;Theft;PAARL;Contents;;;;2023-05-06 22:02:00;30499;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8689;Theft;LEFARAGATLHE;Vehicle;TOYOTA;HILUX 2.4 GD-6 RB RAIDER A/T P/U E/CAB-2020-;2021;2023-05-06 19:00:00;538692,5;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8690;Theft;BRACKENHURST;Vehicle;TOYOTA;RAV4 2.0 VX CVT-2019-;2020;2023-05-06 17:51:00;79681,15;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8691;Theft;BLAIRGOWRIE;Vehicle;TOYOTA;RAV4 2.0 VX CVT-2019-2023;2021;2023-05-06 15:28:00;343438,69;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8692;Theft;CENTURION CENTRAL;Contents;;;;2023-05-06 13:15:00;27080;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8693;Theft;DERDEPOORT 326-JR;Vehicle;FORD;RANGER 2.2TDCi XL P/U D/C-2011-2016;2014;2023-05-06 13:06:00;207900;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8694;Theft;AUDAS ESTATE;Vehicle;NISSAN;1400 STD 5 Speed (408) P/U S/C-1990-2008;2001;2023-05-06 10:17:00;12851,66;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8695;Theft;WELTEVREDENPARK;Vehicle;FORD;RANGER 3.2TDCi XLT 4X4 P/U D/C-2011-2015;2013;2023-05-06 9:00:00;265017,45;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8696;Theft;WILGEHEUWEL;Contents;;;;2023-05-06 5:32:00;19330,39;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8697;Theft;MORELETAPARK;Contents;;;;2023-05-06 2:00:26;26471,85;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8698;Theft;UNKNOWN;Vehicle;VOLKSWAGEN;POLO 1.6 TRENDLINE-2005-2010;2006;2023-05-05 21:41:00;11776,39;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8699;Theft;GREEN POINT;Vehicle;VOLKSWAGEN;POLO GP 1.2 TSI HIGHLINE DSG (81KW)-2014-2018;2017;2023-05-05 18:20:16;5634,25;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8700;Theft;MIDSTREAM ESTATE;Contents;;;;2023-05-05 15:35:02;24592;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8701;Theft;BOMBAY HEIGHTS;Contents;;;;2023-05-05 14:09:00;228900,45;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8702;Theft;BELLVILLE;Contents;;;;2023-05-05 13:24:49;288,4;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8703;Theft;DAWNCLIFFE;Contents;;;;2023-05-05 12:00:00;35697;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8704;Theft;ERASMUSRAND;Vehicle;TOYOTA;HILUX 2.4 GD-6 SR 4X4 P/U D/C-2016-2020;2016;2023-05-05 11:30:00;376503,61;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8705;Theft;POLOKWANE SCHOOLS;Contents;;;;2023-05-05 7:39:00;14596,24;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8706;Theft;LIME ACRES;Contents;;;;2023-05-05 0:00:00;49960,5;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8707;Theft;THEESCOMBE AH;Contents;;;;2023-05-05 0:00:00;1629,58;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8708;Theft;BRYANBRINK;Contents;;;;2023-05-04 17:55:00;17331,47;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8709;Theft;STELLENBOSCH;Contents;;;;2023-05-04 16:30:00;12200;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8710;Theft;VERULAM;Vehicle;RENAULT;SANDERO 1.6 STEPWAY-2010-2015;2011;2023-05-04 13:30:00;79969,34;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8711;Theft;MOKOPANE;Vehicle;FORD;RANGER 2.0D BI-TURBO WILDTRAK 4X4 A/T P/U D/C-2019-;2020;2023-05-04 10:20:15;11055,22;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8712;Theft;PAROW;Vehicle;SUZUKI;SWIFT 1.2 GL-2018-;2022;2023-05-04 10:12:59;4490,25;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8713;Theft;CAPITAL PARK;Contents;;;;2023-05-04 10:09:00;21146,95;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8714;Theft;QUEENSWOOD;Contents;;;;2023-05-04 10:00:00;90686;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8715;Theft;EAST-RURAL;Vehicle;VOLKSWAGEN;POLO 1.4 COMFORTLINE 5DR-2010-2014;2012;2023-05-04 8:01:00;83315,18;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8716;Theft;LAND EN ZEEZICHT;Contents;;;;2023-05-04 5:48:00;9689;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8717;Theft;SOMERSET WEST;Contents;;;;2023-05-04 4:00:25;3500;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8718;Theft;BISHOPSCOURT;Contents;;;;2023-05-04 1:30:00;24343,2;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8719;Theft;LYNNWOOD;Vehicle;TOYOTA;HILUX 2.4 GD-6 RB RAIDER P/U D/C-2020-;2023;2023-05-03 16:30:00;8216,14;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8720;Theft;EMALAHLENI;Vehicle;ISUZU;KB 300 D-TEQ LX A/T P/U D/C-2016-2020;2018;2023-05-03 16:00:00;5291,01;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8721;Theft;HIGHLANDS NORTH;Contents;;;;2023-05-03 12:30:00;46495;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8722;Theft;EASTLEIGH;Vehicle;TOYOTA;FORTUNER 3.0D-4D R/B A/T-2011-2017;2013;2023-05-03 12:17:00;104779,79;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8723;Theft;EASTLEIGH;Contents;;;;2023-05-03 12:17:00;3783,5;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8724;Theft;MORELETAPARK;Contents;;;;2023-05-03 12:00:00;35674;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8725;Theft;SABIE;Contents;;;;2023-05-03 11:00:00;19645;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8726;Theft;BOUGHTON;Contents;;;;2023-05-03 11:00:00;7034;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8727;Theft;KLEINFONTEIN;Contents;;;;2023-05-03 7:23:00;1499;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8728;Theft;BRACKENHURST;Vehicle;MAHINDRA;SCORPIO 2.2TD 4X4 103KW (S11)-2019-;2021;2023-05-03 5:27:00;25004,8;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8729;Theft;UNKNOWN;Vehicle;TOYOTA;FORTUNER 3.0D-4D R/B-2011-2017;2012;2023-05-03 1:59:00;309904,61;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8730;Hijack;KEWTOWN;Vehicle;VOLKSWAGEN;GOLF SV 1.4 TSI COMFORTLINE-2015-2017;2016;2023-05-02 23:50:00;41665,97;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-8731;Hijack;KHAYELITSHA;Vehicle;VOLKSWAGEN;TIGUAN 1.4 TSI TRENDLINE (92KW)-2016-2020;2018;2023-05-02 19:07:00;2500;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-8732;Theft;VALHALLA;Vehicle;MORRIS;MINOR 1000-1959-1959;1959;2023-05-02 17:00:00;1366,02;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8733;Theft;KEMPTON PARK;Vehicle;FORD;RANGER 2.0D BI-TURBO WILDTRAK A/T P/U D/C-2019-;2020;2023-05-02 16:51:00;11358,69;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8734;Theft;CAPE TOWN CITY CENTRE;Vehicle;VOLKSWAGEN;POLO 1.0 TSI LIFE-2021-;2022;2023-05-02 15:24:00;4983,58;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8735;Theft;MAKHADO;Vehicle;TOYOTA;FORTUNER 2.8GD-6 R/B-2016-2020;2018;2023-05-02 8:00:00;7183,6;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8736;Theft;BERGBRON;Vehicle;TOYOTA;HILUX 2.5 D-4D RAIDER R/B P/U D/C-2011-2012;2011;2023-05-02 4:46:00;163800;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8737;Theft;PIERRE VAN RYNEVELD;Contents;;;;2023-05-02 2:00:00;97667;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8738;Theft;CENTURION CENTRAL;Contents;;;;2023-05-01 16:58:52;7040;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8739;Theft;PACALTSDORP;Contents;;;;2023-05-01 15:37:00;40624,95;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8740;Theft;SECUNDA;Vehicle;VOLKSWAGEN;AMAROK 2.0 BiTDi HIGHLINE 132KW A/T D/C P/U-2014-2020;2019;2023-05-01 13:54:00;34720,8;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8741;Theft;SONSTRAAL HEIGHTS;Contents;;;;2023-05-01 11:15:00;84890;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8742;Theft;LIEFDE EN VREDE;Contents;;;;2023-05-01 1:30:00;23644;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8743;Theft;ELDORADO PARK;Vehicle;VOLKSWAGEN;POLO VIVO 1.0 TSI GT (5DR)-2017-;2022;2023-04-30 23:35:00;339675,11;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8744;Theft;GRAAFF-REINET;Contents;;;;2023-04-30 22:00:00;2098;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8745;Theft;RIVERCLUB;Contents;;;;2023-04-30 18:00:00;134704;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8746;Theft;BROMHOF;Contents;;;;2023-04-30 17:10:00;1050;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8747;Theft;IRENE;Vehicle;TOYOTA;HILUX 2.8 GD-6 RAIDER 4X4 A/T P/U D/C-2016-2020;2017;2023-04-30 16:15:00;522429,96;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8748;Theft;ROOIHUISKRAAL;Vehicle;TOYOTA;FORTUNER 2.5D-4D RB A/T-2012-2017;2013;2023-04-30 16:13:00;304151,96;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8749;Theft;STRUBENS VALLEY;Vehicle;HYUNDAI;SANTA FE R2.2 AWD ELITE 7S A/T-2013-2015;2015;2023-04-30 12:56:00;301581,22;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8750;Theft;WATERKLOOF GLEN;Contents;;;;2023-04-30 12:43:00;3915;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8751;Theft;KAYSER'S BEACH;Vehicle;CHEVROLET;UTILITY 1.4 A/C P/U S/C-2011-2018;2015;2023-04-30 12:15:00;9568;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8752;Stolen and recovered;RANDPARK;Vehicle;SUZUKI;S-PRESSO 1.0 GL+-2020-2023;2023;2023-04-30 9:12:00;39959,04;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8753;Stolen and recovered;RANDPARK;Contents;;;;2023-04-30 9:12:00;60555;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8754;Theft;KENILWORTH;Contents;;;;2023-04-30 1:30:51;6200,02;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8755;Theft;WYNBERG;Contents;;;;2023-04-30 0:00:00;40142,82;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8756;Theft;SOMERSET WEST;Contents;;;;2023-04-29 23:00:00;227219;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8757;Theft;NASREC;Vehicle;MERCEDES-BENZ;C55 AMG-2004-2007;2005;2023-04-29 17:30:00;5641,72;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8758;Theft;BEDFORDVIEW;Contents;;;;2023-04-29 16:48:55;40695;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8759;Theft;KLEIN PARYS;Vehicle;KIA;PICANTO 1.0 STREET-2017-;2022;2023-04-29 12:32:45;6599,02;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8760;Theft;WATERVAL 5-IR;Vehicle;VOLKSWAGEN;AMAROK 3.0TDi H-LINE 190KW 4MOT A/T D/C P/U-2020-;2022;2023-04-29 9:42:00;37256,5;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8761;Theft;PACALTSDORP;Contents;;;;2023-04-29 9:37:00;2672,99;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8762;Theft;NEWLANDS;Vehicle;VOLKSWAGEN;POLO 1.4 TRENDLINE-2005-2010;2008;2023-04-29 8:00:00;65963,6;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8763;Hijack;MARLBORO;Contents;;;;2023-04-29 5:00:00;0;Home contents - Theft;Theft;FALSE;FALSE;TRUE
INC-8764;Theft;CONSTANTIA;Contents;;;;2023-04-29 1:07:01;164394;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8765;Theft;ROME GLEN;Vehicle;VOLKSWAGEN;CROSS UP! 1.0 5DR-2016-2020;2018;2023-04-29 0:00:00;4830,5;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8766;Theft;STELLENBERG;Vehicle;TOYOTA;FORTUNER 3.0D-4D 4X4-2011-2017;2011;2023-04-28 21:29:00;241229,53;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8767;Hijack;ARCADIA;Vehicle;BMW;118i 5DR A/T (F20)-2015-2020;2016;2023-04-28 20:00:00;241592,05;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-8768;Theft;ELDORAIGNE;Vehicle;LEXUS;NX 300 EX-2019-2023;2019;2023-04-28 18:19:00;30976,9;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8769;Theft;ROOIHUISKRAAL;Contents;;;;2023-04-28 13:00:00;4500;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8770;Theft;VANDERBIJLPARK N. E. 3;Contents;;;;2023-04-28 3:40:22;16998,68;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8771;Theft;FREEWAY PARK;Contents;;;;2023-04-28 3:30:35;11764;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8772;Theft;KUILS RIVER;Contents;;;;2023-04-28 0:00:00;21346;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8773;Theft;BRACKENFELL SOUTH;Contents;;;;2023-04-27 17:00:00;4249;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8774;Theft;MALANSHOF;Vehicle;TOYOTA;ETIOS 1.5 SPORT 5Dr-2014-2016;2015;2023-04-27 12:03:00;73574,69;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8775;Theft;NOORDHEUWEL;Contents;;;;2023-04-27 12:00:23;58186;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8776;Theft;BEDFORDVIEW;Vehicle;FORD;ECOSPORT 1.5TDCi TITANIUM-2015-2018;2016;2023-04-27 10:50:00;5682,5;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8777;Theft;BRACKENHURST;Vehicle;NISSAN;NP200 1.6  A/C SAFETY PACK P/U S/C-2011-;2022;2023-04-27 9:29:00;198700;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8778;Theft;NORSCOT;Contents;;;;2023-04-27 8:00:00;35297,19;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8779;Theft;TERRA NOVA LIFESTYLE ESTATE;Contents;;;;2023-04-27 5:40:00;37609;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8780;Theft;RUSTENBURG;Contents;;;;2023-04-27 3:34:42;43023;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8781;Armed Robbery;DOWERGLEN;Vehicle;SUZUKI;SWIFT 1.2 GL AMT-2018-;2019;2023-04-26 21:15:00;37875,83;Motor Vehicle - Theft;Armed Robbery;FALSE;FALSE;FALSE
INC-8782;Armed Robbery;DOWERGLEN;Contents;;;;2023-04-26 21:15:00;641324,59;Home contents - Theft;Armed Robbery;FALSE;FALSE;FALSE
INC-8783;Armed Robbery;DOWERGLEN;Vehicle;ISUZU;D-MAX 1.9 Ddi HR LS A/T D/C P/U-2022-;2023;2023-04-26 21:15:00;15914,96;Motor Vehicle - Theft;Armed Robbery;FALSE;FALSE;FALSE
INC-8784;Theft;POTCHEFSTROOM;Vehicle;TOYOTA;HILUX 2.8 GD-6 RB LEGEND 4X4 A/T P/U E/CAB-2020-;2022;2023-04-26 20:50:00;660599,61;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8785;Hijack;KENILWORTH;Vehicle;HAVAL;H2 1.5T LUXURY-2017-2022;2020;2023-04-26 20:15:00;102003,24;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-8786;Theft;SELECTION PARK;Contents;;;;2023-04-26 17:20:00;8796;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8787;Theft;RIVONIA;Vehicle;HYUNDAI;VENUE 1.2 MOTION-2022-;2023;2023-04-26 15:00:00;11686,57;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8788;Theft;VREDENBURG;Contents;;;;2023-04-26 14:00:23;26782;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8789;Theft;NOORDHEUWEL;Contents;;;;2023-04-26 13:30:41;60426;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8790;Theft;PARSONS HILL;Contents;;;;2023-04-26 13:00:00;5500;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8791;Theft;ST GEORGES STRAND;Vehicle;VOLKSWAGEN;TIGUAN 1.4 TSI COMFORTLINE DSG (110KW)-2016-2022;2017;2023-04-26 10:30:00;2049,3;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8792;Theft;KRUGERSDORP WEST;Vehicle;TOYOTA;HILUX 3.0 D-4D RAIDER 4X4 A/T P/U D/C-2011-2014;2013;2023-04-26 9:00:00;316777,45;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8793;Theft;EAST GERMISTON;Contents;;;;2023-04-26 8:00:00;8388;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8794;Theft;KRUGERSDORP;Contents;;;;2023-04-26 4:00:00;8740;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8795;Theft;HORISON PARK;Vehicle;FORD;BANTAM 1.6i P/U S/C-2002-2006;2002;2023-04-26 2:00:00;9997,98;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8796;Theft;KENSINGTON;Vehicle;KIA;SPORTAGE 2.0 AWD A/T-2010-2014;2014;2023-04-26 0:00:00;1750;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8797;Burglary;EDGEMEAD;Contents;;;;2023-04-26 0:00:00;10000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8798;Theft;BISHOPSCOURT;Contents;;;;2023-04-26 0:00:00;162520,54;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8799;Burglary;SUNNINGHILL;Contents;;;;2023-04-25 23:00:00;104002;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8800;Theft;KENSINGTON B;Contents;;;;2023-04-25 19:40:30;3548,73;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8801;Theft;SEA POINT;Vehicle;NISSAN;NP200 1.6 S (DUAL AIRBAGS) P/U S/C-2011-2020;2012;2023-04-25 14:15:00;2500;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8802;Theft;BEVERLEY;Contents;;;;2023-04-25 13:30:00;1593;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8803;Theft;GONUBIE NORTH;Contents;;;;2023-04-25 12:00:17;69963,89;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8804;Theft;LINDEN;Vehicle;TOYOTA;LAND CRUISER 200 V8 4.5D VX-R A/T-2017-2023;2018;2023-04-25 11:55:00;311405,18;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8805;Theft;BLAIRGOWRIE;Contents;;;;2023-04-25 10:44:43;56538;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8806;Theft;WOODHURST;Vehicle;VOLKSWAGEN;POLO VIVO 1.4 5Dr-2010-2014;2012;2023-04-25 10:15:00;36877,58;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8807;Theft;TABLE VIEW;Contents;;;;2023-04-25 7:46:00;30000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8808;Theft;ALICE;Vehicle;VOLKSWAGEN;POLO GP 1.2 TSI HIGHLINE DSG (81KW)-2014-2018;2017;2023-04-25 0:00:00;5632,5;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8809;Theft;SEA POINT;Contents;;;;2023-04-25 0:00:00;60864;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8810;Burglary;BRENTWOOD PARK;Contents;;;;2023-04-24 18:00:00;12878;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8811;Theft;NOORDHOEK;Contents;;;;2023-04-24 14:00:43;7149;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8812;Theft;NOORDHOEK;Contents;;;;2023-04-24 12:16:00;15999;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8813;Theft;BELLVILLE;Contents;;;;2023-04-24 12:00:00;5551,95;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8814;Theft;EDENBURG;Contents;;;;2023-04-24 12:00:00;5212;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8815;Theft;PIET RETIEF;Contents;;;;2023-04-24 8:23:00;6198,82;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8816;Theft;BISHOPSCOURT;Contents;;;;2023-04-24 5:00:00;18159;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8817;Theft;EBONY PARK;Vehicle;NISSAN;HARDBODY 2400i SE (J24) P/U D/C-2002-2008;2007;2023-04-24 4:00:00;4100;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8818;Theft;VICTORY PARK;Contents;;;;2023-04-24 0:00:00;6914,95;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8819;Theft;THORNTON;Contents;;;;2023-04-23 22:30:24;18868;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8820;Theft;BRYANSTON;Vehicle;MERCEDES-BENZ;A200 (4DR)-2019-2022;2020;2023-04-23 16:00:00;2000;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8821;Theft;POMONA;Vehicle;TOYOTA;PRADO VX-L 3.0D A/T-2017-2020;2018;2023-04-23 12:27:00;790098;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-8822;Theft;STELLENBOSCH;Contents;;;;2023-04-23 8:00:00;33449;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8823;Theft;DURBANVILLE;Contents;;;;2023-04-23 3:00:00;20000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-8824;Theft;BENONI;Contents;;;;2023-04-23 1:03:00;46793;Home contents - Theft;Theft;FALSE;FALSE;FALSE
